"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OR7E37P",8.58578971867485,-2.46317591480212,0.75081183649606,-3.28068338173442,0.00103555921205124,0.0146049842828035
"TYMSOS",6.5326301049922,4.02818034190937,1.22778843563119,3.28084238701803,0.00103497562197224,0.0146049842828035
"WDFY2",530.831272060486,-1.80688499763479,0.551094075892791,-3.27872331907683,0.00104277820090887,0.0146808070347901
"ANAPC5",1762.43807103123,-0.808467455440737,0.246613935282972,-3.27827158069181,0.00104444856092856,0.0146942862042994
"EPSTI1",713.13857996597,2.66445605595898,0.812923323916419,3.27762284285613,0.00104685168248455,0.0147180491321208
"MAFK",412.539984223596,-2.5510733168786,0.778449680764412,-3.27712038416346,0.00104871645642875,0.0147338895580042
"UPK3BL1",1387.21670466293,-1.61652115957351,0.493302898903955,-3.2769342389132,0.00104940807681094,0.0147338895580042
"ARHGEF10L",2254.55730219515,-1.56374209785868,0.477229295494514,-3.27671019491438,0.00105024106918052,0.0147355470911366
"SARDH",553.639362748998,-2.90094507580054,0.885385584557561,-3.2764765164436,0.00105111053415728,0.0147377137547726
"CDCA7",168.723267735503,3.90918777227953,1.19353720468868,3.27529611722426,0.00105551272182086,0.0147575229768585
"IGHV4-61",273.254399377305,5.08886226408827,1.55378555773923,3.27513809015743,0.00105610336183913,0.0147575229768585
"NUSAP1",140.615366269749,2.66374093735414,0.813245319807492,3.27544576338256,0.00105495368792949,0.0147575229768585
"RIMS3",21.5162754937585,2.30200209579,0.702716448091234,3.27586198109189,0.0010534002615862,0.0147575229768585
"SFT2D2",579.859149898607,1.39208754808853,0.424978851232698,3.27566311606007,0.00105414221033388,0.0147575229768585
"POM121L1P",8.48302697940436,4.55388674989363,1.39071859298858,3.27448469651043,0.00105854872529728,0.0147734304562615
"TRAC",136.335642425074,3.95755998334988,1.20861789956361,3.27445091188771,0.00105867530851963,0.0147734304562615
"QRICH2",293.065138046639,-1.91925035341893,0.586307232924274,-3.27345501751095,0.00106241299281011,0.0148155576419547
"WHAMMP3",33.2799487489022,-2.16746764345682,0.662526959654217,-3.27151614266091,0.00106972481372431,0.0149074361972088
"ACY1",341.657080609437,2.84779820044329,0.870681000160792,3.27077104004495,0.0010725470811755,0.0149151430654009
"H2BC17",396.215050361876,3.25382512432755,0.994821099260598,3.27076408687548,0.00107257345049761,0.0149151430654009
"SLC39A1",307.817857101391,1.40111007740327,0.428394614934768,3.27060618541299,0.00107317244024984,0.0149151430654009
"TFAP2A-AS1",6.85400401332455,5.14529818987565,1.57307719472735,3.27084914022127,0.00107225093388888,0.0149151430654009
"COL5A1",17858.6206745786,3.02512968234721,0.925370574565049,3.26910079647725,0.00107889860059484,0.0149644542778333
"MKNK1-AS1",276.275316745213,-2.55707397675633,0.782176111243453,-3.26917933186589,0.00107859917232681,0.0149644542778333
"NXF3",102.318569847365,4.48017879792757,1.37035181575751,3.26936393005835,0.00107789566592816,0.0149644542778333
"NUP62",1270.84226069499,1.1964984688398,0.366110357444048,3.26813608113412,0.00108258300486915,0.0150054595247869
"PLAAT2",11.5200243505718,5.64564730399054,1.72815581920849,3.266862421339,0.00108746514359167,0.0150630000501129
"BIRC3",952.518627845834,2.23157980170484,0.683161359800753,3.26654862674857,0.00108867109016653,0.0150687749941941
"MACC1",512.149941168403,1.52288986634934,0.466232602970921,3.26637360117075,0.00108934426963026,0.0150687749941941
"GOLGA8N",4235.58508966285,-2.36842270918082,0.725248721329852,-3.26566961033446,0.00109205583371596,0.0150860340406969
"PCP2",26.1186946550192,-2.75981677744301,0.845065670936538,-3.26580154934523,0.00109154716890713,0.0150860340406969
"SPPL2B",1021.4589769588,-1.50039317979925,0.459546054449125,-3.26494627746902,0.00109484839831504,0.0151144811370872
"SEMA7A",219.236261245033,3.62626138889525,1.11089551308328,3.26426864289927,0.00109747052593666,0.0151405388287018
"ENO1",7331.10406021391,1.52582608951916,0.467529846760764,3.26359076343617,0.00110009941084663,0.015166654820709
"BCL11B",30.9256526941518,3.08255498475015,0.944672228660402,3.2630947446411,0.00110202670996137,0.0151825556842805
"CEP170",1374.97316422828,1.13393137268063,0.347520969489371,3.26291496696378,0.00110272601326321,0.0151825556842805
"SNORA59B",73.7535568123969,-2.39912136789162,0.735522090847924,-3.26179376220484,0.00110709656919345,0.0152325549984287
"ABCA13",150.13476032454,3.49401554615292,1.07175709785088,3.26008155500834,0.00111380182181654,0.0153145892925021
"HSD17B2",388.751801598824,2.28246449681259,0.700247632818503,3.2595104786369,0.00111604657751181,0.0153213767215997
"IL1RAPL2",7.80409017249601,4.43833228747493,1.36170693500926,3.2593887666767,0.00111652553664756,0.0153213767215997
"MCF2L2",76.2567634590502,2.43150461325292,0.745934586572242,3.25967538846308,0.00111539792982907,0.0153213767215997
"CCNB2",51.2415929788105,2.84536356564566,0.873161839037185,3.2586897851413,0.00111927984034267,0.015327665505551
"MIA",232.163291295068,4.92269175428257,1.51088961857271,3.25814122604992,0.00112144580963422,0.015327665505551
"PLCD3",410.934838463842,2.37855845146271,0.729838105560975,3.2590220123331,0.00111796993240942,0.015327665505551
"STBD1",39.880136058051,1.50660267118536,0.462355050437002,3.25854053018643,0.00111986878576193,0.015327665505551
"USP6NL-AS1",6.76784365256607,3.60246336195727,1.10564060523222,3.25825891787018,0.00112098078071629,0.015327665505551
"WDR97",40.2365530145205,-2.49526346420855,0.765852249406104,-3.25815255637566,0.00112140103301237,0.015327665505551
"IGLV2-11",781.764944718682,5.34623193524135,1.641013889643,3.25788341523692,0.00112246510601474,0.0153314302850032
"ZNF703",156.378606549057,2.25224434450266,0.6914629948883,3.25721602045601,0.00112510773827812,0.0153573480752651
"SKIL",1150.41311039171,1.71320542399117,0.52610659071946,3.25638464564439,0.00112840771511509,0.0153921981576685
"SCPEP1",889.483310655957,1.32780207789107,0.407898637803801,3.25522557525613,0.00113302334940535,0.0154449366763185
"SGO1-AS1",11.4526246392242,5.61982467309897,1.72699307307075,3.25410956229628,0.0011374840079425,0.0154852595031063
"SRSF2",382.79454125912,-1.45102602219592,0.445897718657176,-3.25416785393228,0.00113725061740427,0.0154852595031063
"SLC9A3",339.870425008504,3.76220095435919,1.15664253127424,3.25269117521944,0.00114317667072615,0.0155524847262949
"CTH",442.621961314808,-2.71651536526334,0.835273258294989,-3.25224749899029,0.00114496275454845,0.0155665087955133
"MIR1291",614.054743547934,-2.07050162431,0.636764041825926,-3.2515994753297,0.00114757610433265,0.0155817517096472
"PTOV1",1663.00122229214,-1.02329788866832,0.314706482020216,-3.25159457186709,0.00114759590001671,0.0155817517096472
"PHGDH",2502.52832524377,-2.34088111486437,0.719987140724285,-3.25128183888051,0.00114885908113093,0.0155886336545027
"SNORA2C",614.131549611977,-2.0700865904382,0.636900050133251,-3.2502534581448,0.00115302195079507,0.0156348259393665
"SLC24A2",45.5691038241445,6.4457834900775,1.98339313490996,3.24987687847883,0.00115454982372431,0.0156452507671149
"PARP8",1412.84981917534,1.00633123172252,0.309913896961356,3.24713167621522,0.00116574442532999,0.0157865692184471
"FER1L6-AS2",22.69081856906,6.38267685469372,1.96588918299189,3.24671243420747,0.00116746284597311,0.0157994594342429
"MZB1",36.3772698123408,5.46763102283711,1.68424854450136,3.24633263937648,0.00116902159813073,0.0158101733327247
"HORMAD1",5.21576653357503,4.78042209253533,1.47308762890905,3.24517156937612,0.00117379879093452,0.0158643717245582
"INTS6",1175.91391961254,-1.4098952717314,0.434702209454403,-3.24335888124646,0.00118129312818722,0.0159551983388381
"CNOT9",428.295481139226,0.79063351065674,0.243802043247998,3.2429322581702,0.0011830633644587,0.0159686437490886
"HENMT1",91.6814351576606,2.13713450361615,0.659365690360654,3.24119761591963,0.00119028638907616,0.016045122802648
"OSTF1",566.474895609212,1.63073627868982,0.503121389198442,3.24123822540691,0.00119011682704275,0.016045122802648
"CSMD2",244.258318157885,2.90375591582112,0.896002624046931,3.24078952213987,0.00119199159530099,0.0160471187268117
"NEB",1521.88437150736,2.33203680816842,0.71957214334667,3.24086588083068,0.00119167236152101,0.0160471187268117
"DYRK2",225.387263192521,1.72235194678721,0.531999020552145,3.23750961984786,0.00120577874314216,0.0162221316415816
"SNORA59A",82.6647132560529,-2.23346237103774,0.69005999092324,-3.23662058431986,0.00120954112007501,0.0162621343939113
"TIGD6",26.7347010023339,2.1864412855745,0.67580552339882,3.2353113578863,0.00121510148185106,0.0163262429220548
"CDK14",1369.24380234668,-1.3913730176661,0.430140735844451,-3.23469251275299,0.00121773796289606,0.0163403627299809
"IGHV4-30-2",57.8936295169635,6.09726505484534,1.88487332400738,3.23484075942149,0.00121710590316204,0.0163403627299809
"IGLV1-47",157.405965526902,5.25670834280044,1.62543651966323,3.23402869272899,0.00122057192460914,0.0163677345075595
"ERAP1",2439.20881241694,1.44814889452893,0.447824275608536,3.23374362089032,0.0012217908139354,0.0163734268309639
"TPPP",27.477108721752,-1.52230674580978,0.470826775010575,-3.23326290391108,0.00122384877508732,0.0163903489950129
"LOC105372521",3.48394652829385,-3.27345064678525,1.01259111172451,-3.23274677101437,0.00122606191636036,0.0164093260766905
"NUDT1",74.7011459751036,2.88271896301829,0.892296753371676,3.2306729259358,0.00123499173206081,0.0165181145940983
"COTL1",219.47530113535,2.0772706367955,0.643170465782914,3.22973573462659,0.00123904687695186,0.0165401523192065
"MT1H",480.116048554731,-3.92196486229853,1.21428154864031,-3.22986449616248,0.00123848900934261,0.0165401523192065
"TYMS",83.1043672881316,1.44653693972278,0.447867577681989,3.22983178914082,0.00123863069263041,0.0165401523192065
"MYB",56.3392174808257,3.38741414416595,1.04894496582858,3.22935354524549,0.00124070410384949,0.0165515548766614
"CHLSN",214.482891318036,-0.825794095689508,0.255755894576968,-3.22883700121715,0.00124294716414976,0.0165624828702243
"PABPC4-AS1",667.987066548162,-1.70514566314698,0.528105918192297,-3.22879483908015,0.00124313041580889,0.0165624828702243
"CCDC172",4.71947679163771,-8.13994718712076,2.52177340492085,-3.2278662195568,0.00124717285828465,0.0165841805045838
"RNASE1",4352.19047482545,-3.61952679461098,1.12121640228604,-3.22821427445331,0.00124565629467444,0.0165841805045838
"VAT1",949.864610638554,1.17065310227835,0.362666205459504,3.22790787963029,0.00124699124498047,0.0165841805045838
"LOC389199",15.1058175987182,2.46680239319731,0.76500171872982,3.22457104709921,0.00126161547534193,0.0167654136442763
"EFNB2",262.262161339201,1.99929130528904,0.620099250378706,3.22414727008304,0.00126348403918513,0.0167716849093915
"HLA-DPB2",22.8903224119739,5.9629395995235,1.84949254408275,3.22409496518452,0.00126371484470841,0.0167716849093915
"ALDH3A1",90.6151808399863,5.12725412141248,1.59071075965328,3.22324727502947,0.00126746087379644,0.0168105766215048
"IMPA2",1025.51451674493,-2.20366193036163,0.683792640490475,-3.22270495450342,0.00126986281788737,0.0168316029192776
"SLC26A9",416.662931452699,4.46403843030452,1.38553484482256,3.2218882455289,0.00127348796198275,0.0168688048743101
"POLR2G",312.445641865532,1.03186550687219,0.320394927731972,3.22060500200991,0.00127920322624386,0.0169336272935852
"COL6A5",24.6930817808309,7.2555141171511,2.25468769464163,3.21796856140838,0.00129101967705681,0.0170353435107669
"H4C6",74.723547056754,4.41406637157533,1.37164990435559,3.21807070270535,0.0012905600130175,0.0170353435107669
"HMMR-AS1",9.11748759977921,5.15680714219745,1.60225658430689,3.21846525251022,0.00128878584835299,0.0170353435107669
"KCNH4",9.30207653167192,5.23151732708128,1.62561316067213,3.21818096312547,0.001290063980236,0.0170353435107669
"KDM4B",717.708668251995,-1.42487976683719,0.442773690629167,-3.21807685730487,0.00129053232044623,0.0170353435107669
"TENT5C",721.904160653433,-2.49622251613635,0.775786987897805,-3.2176648423822,0.00129238738942216,0.0170424801557134
"UPK3BL2",1382.96421669338,-1.53305929583312,0.476602670841484,-3.21664016931832,0.00129701158678196,0.0170925228997206
"ARPC5L",173.959320183442,1.38251336427978,0.429829484632194,3.21642282279169,0.00129799440039217,0.0170945447836952
"CCDC107",89.870614594375,-1.4084866015342,0.43798371182138,-3.21584242408681,0.00130062225964471,0.0170963809907762
"LDHA",13305.8237309054,1.91493946952731,0.595440419681153,3.21600517236086,0.00129988489268758,0.0170963809907762
"SPDYE2",4281.90210946499,-1.53018140832739,0.475822800274305,-3.21586398853787,0.0013005245349606,0.0170963809907762
"NANOG",39.7282567009972,-3.36405803635195,1.0461812708702,-3.21555941596408,0.00130190540975013,0.0171023405993371
"TMEM200C",10.1232202116679,5.09921081112717,1.5859605954454,3.21521910807319,0.00130344990229822,0.0171117235262857
"ADHFE1",399.271388126754,-2.60255879921698,0.809552807806758,-3.21481041646665,0.00130530699017826,0.0171143017649899
"MKS1",612.625223093461,-1.03425076356694,0.321704533395976,-3.21490888750987,0.001304859316233,0.0171143017649899
"GALE",587.711440359349,2.50154909942193,0.778322772503997,3.21402532187773,0.00130888129954788,0.0171502558582209
"ARHGAP11B-DT",278.429382511581,-1.77189438774167,0.551452610528449,-3.21313990343375,0.00131292319073949,0.0171922870929681
"TRPC3",7.02015303540105,4.70670787783223,1.46536710869992,3.21196500855546,0.00131830431057006,0.0172517905683552
"NUF2",45.4130554694201,4.26426124323803,1.32787159014096,3.21135061168479,0.0013211263982913,0.017277751392882
"CENPI",45.6292377025595,3.18784394136788,0.992875282021824,3.21071941168318,0.00132403147167415,0.0173047638951654
"ADORA3",42.7433981721818,4.06410202757071,1.26619367404176,3.20970015163467,0.00132873502302246,0.0173522527698915
"GLRX2",47.4591726625746,2.16668033609913,0.675069274020897,3.20956740216272,0.00132934875181499,0.0173522527698915
"FMN1",767.321346574054,1.45855696593578,0.454528891722918,3.20894225316907,0.00133224246505491,0.0173726834615584
"KIFC1",87.4591864562021,2.90835652771959,0.906453183621038,3.20850164164185,0.00133428547472937,0.0173726834615584
"STIMATE",157.799695948453,-1.44682216391052,0.450923294532843,-3.20857711600247,0.00133393531323523,0.0173726834615584
"TAP1",2220.55710445423,1.96203677990333,0.611506500347878,3.20852971928696,0.00133415519926015,0.0173726834615584
"CYP51A1",885.833491709656,1.79360400659214,0.559213870704087,3.2073668064311,0.00133956075011414,0.0174303577150269
"SYT13",224.334765601855,3.51460803716647,1.09617359239653,3.20625132875404,0.00134476478847866,0.0174870328424818
"SKAP1",99.7634506475016,2.5608022004745,0.798904983193645,3.20539019576223,0.00134879498245817,0.0175283817045683
"DIAPH3",134.778833215394,2.4003554764191,0.749001369531303,3.2047411047074,0.00135184015908815,0.0175568856452211
"MIR1244-1",726.995850773496,2.31495503040786,0.722658921248144,3.20338539017767,0.00135822088986544,0.0176286465749474
"ITGA11",853.653978144138,2.59249695512285,0.80957196718215,3.20230573712485,0.00136332218403276,0.0176837215450593
"BRIP1",122.128963363556,2.42024950075297,0.755947396442064,3.20161100116767,0.0013666141073544,0.0176930171901266
"KRT17P2",18.6339548277396,5.93397465180905,1.85335001682486,3.20175606223322,0.00136592614782589,0.0176930171901266
"RAPGEF1",2455.16241571967,-1.64052363017887,0.512351078400892,-3.20195213660745,0.00136499676275647,0.0176930171901266
"ZWINT",68.072227393364,2.12791723194489,0.664708149707515,3.20128049111662,0.00136818276198244,0.0177022064703202
"AGAP11",882.770796907186,-1.91211449170784,0.597345004529647,-3.2010219842944,0.00136941083481141,0.017706980374089
"BIK",45.0101118826381,3.07354372130185,0.960237101642655,3.20081750230647,0.00137038297520701,0.0177084410670795
"ERRFI1",8217.85809397394,-2.33335790609168,0.729299030876154,-3.19945290930727,0.00137688678541293,0.0177813368008434
"ABHD14A-ACY1",352.280325537849,2.75009394319554,0.85983224131137,3.19840756262087,0.00138188827410816,0.0178081259922523
"C16orf90",3.96114261486384,-3.55901995321721,1.11271738850466,-3.19849405606939,0.00138147380899265,0.0178081259922523
"IGKV2D-29",36.9240968838039,6.76462425635095,2.115189708427,3.19811704330841,0.00138328124368521,0.0178081259922523
"KIF2A",910.62527358333,0.714806497108083,0.223494217703067,3.19832210629168,0.00138229788210531,0.0178081259922523
"TWIST1",27.5225181438272,5.331005578617,1.66691359419533,3.19812952343845,0.00138322137788217,0.0178081259922523
"PIANP",9.83578011295134,4.33721814293231,1.35687842254699,3.19646776812247,0.00139121369032722,0.0178962908450115
